SYSET	Word	W1	W2	DEF_SYNT
107162059	question	informal	reference	 (S1 (NP (NP (DT an)(JJ informal)(NN reference))(PP (TO to)(NP (DT a)(NN marriage)(NN proposal)))))# 
107162975	introduction	new	proposal	 (S1 (NP (DT a)(JJ new)(NN proposal)))# 
107163988	breath	indirect	suggestion	 (S1 (NP (DT an)(JJ indirect)(NN suggestion)))# 
107163988	hint	indirect	suggestion	 (S1 (NP (DT an)(JJ indirect)(NN suggestion)))# 
107163988	intimation	indirect	suggestion	 (S1 (NP (DT an)(JJ indirect)(NN suggestion)))# 
107164349	advance	tentative	suggestion	 (S1 (NP (NP (DT a)(JJ tentative)(NN suggestion))(VP (VBN designed)(S (VP (TO to)(VP (VB elicit)(NP (NP (DT the)(NNS reactions))(PP (IN of)(NP (NNS others))))))))))# 
107164349	approach	tentative	suggestion	 (S1 (NP (NP (DT a)(JJ tentative)(NN suggestion))(VP (VBN designed)(S (VP (TO to)(VP (VB elicit)(NP (NP (DT the)(NNS reactions))(PP (IN of)(NP (NNS others))))))))))# 
107164349	feeler	tentative	suggestion	 (S1 (NP (NP (DT a)(JJ tentative)(NN suggestion))(VP (VBN designed)(S (VP (TO to)(VP (VB elicit)(NP (NP (DT the)(NNS reactions))(PP (IN of)(NP (NNS others))))))))))# 
107164349	overture	tentative	suggestion	 (S1 (NP (NP (DT a)(JJ tentative)(NN suggestion))(VP (VBN designed)(S (VP (TO to)(VP (VB elicit)(NP (NP (DT the)(NNS reactions))(PP (IN of)(NP (NNS others))))))))))# 
107167041	price	monetary	reward	 (S1 (NP (NP (DT a)(JJ monetary)(NN reward))(PP (IN for)(S (VP (VBG helping)(S (VP (TO to)(VP (VB catch)(NP (DT a)(NN criminal))))))))))# 
107169242	word	verbal	command	 (S1 (NP (NP (DT a)(JJ verbal)(NN command))(PP (IN for)(NP (NN action)))))# 
107169480	charge	formal	statement	 (S1 (NP (NP (DT a)(JJ formal)(NN statement))(PP (IN of)(NP (NP (DT a)(NN command)(CC or)(NN injunction))(SBAR (S (VP (TO to)(VP (AUX do)(NP (NN something))))))))))# 
107169480	commission	formal	statement	 (S1 (NP (NP (DT a)(JJ formal)(NN statement))(PP (IN of)(NP (NP (DT a)(NN command)(CC or)(NN injunction))(SBAR (S (VP (TO to)(VP (AUX do)(NP (NN something))))))))))# 
107169480	direction	formal	statement	 (S1 (NP (NP (DT a)(JJ formal)(NN statement))(PP (IN of)(NP (NP (DT a)(NN command)(CC or)(NN injunction))(SBAR (S (VP (TO to)(VP (AUX do)(NP (NN something))))))))))# 
107169970	Decalogue	biblical	commandments	 (S1 (NP (NP (DT the)(JJ biblical)(NNS commandments))(PP (IN of)(NP (NNP Moses)))))# 
107171785	eisegesis	personal	interpretation	 (S1 (NP (NP (JJ personal)(NN interpretation))(PP (IN of)(S (NP (NP (DT a)(NN text))(PRN (-LRB- -LRB-)(PP (ADVP (RB especially))(IN of)(NP (DT the)(NNP Bible)))(-RRB- -RRB-)))(VP (VBG using)(NP (PRP your)(JJ own)(NNS ideas)))))))# 
107175241	agreement	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG agreeing))))))# 
107177622	conclusion	final	settlement	 (S1 (NP (DT a)(JJ final)(NN settlement)))# 
107181043	confrontation	hostile	disagreement	 (S1 (NP (NP (DT a)(JJ hostile)(NN disagreement))(ADVP (RB face-to-face))))# 
107181043	encounter	hostile	disagreement	 (S1 (NP (NP (DT a)(JJ hostile)(NN disagreement))(ADVP (RB face-to-face))))# 
107181043	face-off	hostile	disagreement	 (S1 (NP (NP (DT a)(JJ hostile)(NN disagreement))(ADVP (RB face-to-face))))# 
107181043	showdown	hostile	disagreement	 (S1 (NP (NP (DT a)(JJ hostile)(NN disagreement))(ADVP (RB face-to-face))))# 
107182485	argle-bargle	verbal	dispute	 (S1 (NP (DT a)(JJ verbal)(NN dispute)))# 
107182485	argy-bargy	verbal	dispute	 (S1 (NP (DT a)(JJ verbal)(NN dispute)))# 
107184149	dustup	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184149	quarrel	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184149	row	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184149	run-in	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184149	words	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184149	wrangle	angry	dispute	 (S1 (NP (DT an)(JJ angry)(NN dispute)))# 
107184652	batrachomyomachia	silly	altercation	 (S1 (NP (DT a)(JJ silly)(NN altercation)))# 
107185076	offer	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(NP (NN offering)))))# 
107185076	offering	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(NP (NN offering)))))# 
107185325	asking	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(NP (VBG requesting)))))# 
107185325	request	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(NP (VBG requesting)))))# 
107186661	invite	colloquial	expression	 (S1 (NP (NP (DT a)(JJ colloquial)(NN expression))(PP (IN for)(NP (NN invitation)))))# 
107187638	plea	humble	request	 (S1 (NP (NP (DT a)(JJ humble)(NN request))(PP (IN for)(NP (NP (NN help))(PP (IN from)(NP (NP (NN someone))(PP (IN in)(NP (NN authority)))))))))# 
107187638	supplication	humble	request	 (S1 (NP (NP (DT a)(JJ humble)(NN request))(PP (IN for)(NP (NP (NN help))(PP (IN from)(NP (NP (NN someone))(PP (IN in)(NP (NN authority)))))))))# 
107189411	benediction	ceremonial	prayer	 (S1 (NP (NP (DT a)(JJ ceremonial)(NN prayer))(VP (VBG invoking)(NP (NNP divine))(NP (NN protection)))))# 
107189411	blessing	ceremonial	prayer	 (S1 (NP (NP (DT a)(JJ ceremonial)(NN prayer))(VP (VBG invoking)(NP (NNP divine))(NP (NN protection)))))# 
107189633	collect	short	prayer	 (S1 (NP (NP (DT a)(JJ short)(NN prayer))(VP (ADVP (RB generally))(VBG preceding)(NP (NP (DT the)(NN lesson))(PP (IN in)(NP (NP (DT the)(NNP Church))(PP (IN of)(NP (NP (NNP Rome))(CC or)(NP (NP (DT the)(NNP Church))(PP (IN of)(NP (NNP England))))))))))))#
107190039	blessing	short	prayer	 (S1 (NP (NP (DT a)(JJ short)(NN prayer))(PP (IN of)(NP (NP (NNS thanks))(PP (IN before)(NP (DT a)(NN meal)))))))# 
107190039	grace	short	prayer	 (S1 (NP (NP (DT a)(JJ short)(NN prayer))(PP (IN of)(NP (NP (NNS thanks))(PP (IN before)(NP (DT a)(NN meal)))))))# 
107190039	thanksgiving	short	prayer	 (S1 (NP (NP (DT a)(JJ short)(NN prayer))(PP (IN of)(NP (NP (NNS thanks))(PP (IN before)(NP (DT a)(NN meal)))))))# 
107194676	inquisition	severe	interrogation	 (S1 (NP (NP (DT a)(JJ severe)(NN interrogation))(PRN (-LRB- -LRB-)(PP (ADVP (RB often))(VBG violating)(NP (NP (DT the)(NNS rights)(CC or)(NN privacy))(PP (IN of)(NP (NNS individuals)))))(-RRB- -RRB-))))# 
107202579	label	brief	description	 (S1 (NP (NP (DT a)(JJ brief)(NN description))(VP (VBN given)(PP (IN for)(NP (NP (NNS purposes))(PP (IN of)(NP (NN identification))))))))# 
107202812	detailing	individualized	description	 (S1 (NP (NP (DT an)(JJ individualized)(NN description))(PP (IN of)(NP (DT a)(JJ particular)(NN instance)))))# 
107202812	particularisation	individualized	description	 (S1 (NP (NP (DT an)(JJ individualized)(NN description))(PP (IN of)(NP (DT a)(JJ particular)(NN instance)))))# 
107202812	particularization	individualized	description	 (S1 (NP (NP (DT an)(JJ individualized)(NN description))(PP (IN of)(NP (DT a)(JJ particular)(NN instance)))))# 
107203388	representation	factual	statement	 (S1 (NP (NP (DT a)(JJ factual)(NN statement))(VP (VBN made)(PP (IN by)(NP (CD one)(NN party)))(SBAR (IN in)(NN order)(S (VP (TO to)(VP (VB induce)(NP (DT another)(NN party))(S (VP (TO to)(VP (VB enter)(PP (IN into)(NP (DT a)(NN contract)))))))))))))# 
107208565	challenge	formal	objection	 (S1 (NP (NP (DT a)(JJ formal)(NN objection))(PP (TO to)(NP (NP (DT the)(NN selection))(PP (IN of)(NP (NP (DT a)(JJ particular)(NN person))(PP (IN as)(NP (DT a)(NN juror)))))))))# 
107214894	giveaway	unintentional	disclosure	 (S1 (NP (DT an)(JJ unintentional)(NN disclosure)))# 
107218853	skinny	confidential	information	 (S1 (NP (NP (JJ confidential)(NN information))(PP (IN about)(NP (NP (DT a)(NN topic))(CC or)(NP (NN person))))))# 
107219162	assay	written	report	 (S1 (NP (NP (DT a)(JJ written)(NN report))(PP (IN of)(NP (NP (DT the)(NNS results))(PP (IN of)(NP (NP (DT an)(NN analysis))(PP (IN of)(NP (NP (DT the)(NN composition))(PP (IN of)(NP (DT some)(NN substance)))))))))))# 
107220586	anecdote	short	account	 (S1 (NP (NP (JJ short)(NN account))(PP (IN of)(NP (NP (DT an)(NN incident))(PRN (-LRB- -LRB-)(ADVP (RB especially))(NP (DT a)(NNP biographical)(NN one))(-RRB- -RRB-))))))# 
107223811	dirt	disgraceful	gossip	 (S1 (NP (NP (JJ disgraceful)(NN gossip))(PP (IN about)(NP (NP (DT the)(JJ private)(NNS lives))(PP (IN of)(NP (JJ other)(NNS people)))))))# 
107223811	scandal	disgraceful	gossip	 (S1 (NP (NP (JJ disgraceful)(NN gossip))(PP (IN about)(NP (NP (DT the)(JJ private)(NNS lives))(PP (IN of)(NP (JJ other)(NNS people)))))))# 
107224684	alarmism	needless	warnings	 (S1 (NP (JJ needless)(NNS warnings)))# 
107225450	forewarning	early	warning	 (S1 (NP (NP (DT an)(JJ early)(NN warning))(PP (IN about)(NP (DT a)(JJ future)(NN event)))))# 
107225450	premonition	early	warning	 (S1 (NP (NP (DT an)(JJ early)(NN warning))(PP (IN about)(NP (DT a)(JJ future)(NN event)))))# 
107226545	promise	verbal	commitment	 (S1 (NP (NP (DT a)(JJ verbal)(NN commitment))(PP (IN by)(S (NP (NP (CD one)(NN person))(PP (TO to)(NP (DT another))))(VP (VBG agreeing)(S (VP (TO to)(VP (AUX do)(PRN (-LRB- -LRB-)(CC or)(S (RB not)(VP (TO to)(VP (AUX do))))(-RRB- -RRB-))(NP (NP (NN somet
107228105	plight	solemn	pledge	 (S1 (NP (NP (DT a)(JJ solemn)(NN pledge))(PP (IN of)(NP (NNP fidelity)))))# 
107228105	troth	solemn	pledge	 (S1 (NP (NP (DT a)(JJ solemn)(NN pledge))(PP (IN of)(NP (NNP fidelity)))))# 
107230227	vaunt	extravagant	self-praise	 (S1 (NP (JJ extravagant)(NN self-praise)))# 
107230502	naming	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(NP (NN naming)))))# 
107231728	confrontation	bold	challenge	 (S1 (NP (DT a)(JJ bold)(NN challenge)))# 
107231943	defiance	hostile	challenge	 (S1 (NP (DT a)(JJ hostile)(NN challenge)))# 
107232988	denouncement	public	act	 (S1 (NP (NP (DT a)(JJ public)(NN act))(PP (IN of)(NP (VBG denouncing)))))# 
107232988	denunciation	public	act	 (S1 (NP (NP (DT a)(JJ public)(NN act))(PP (IN of)(NP (VBG denouncing)))))# 
107233214	excoriation	severe	censure	 (S1 (NP (JJ severe)(NN censure)))# 
107233304	diatribe	verbal	attack	 (S1 (NP (JJ thunderous)(JJ verbal)(NN attack)))# 
107233304	fulmination	verbal	attack	 (S1 (NP (JJ thunderous)(JJ verbal)(NN attack)))# 
107234230	accusal	formal	charge	 (S1 (NP (NP (DT a)(JJ formal)(NN charge))(PP (IN of)(NP (NP (NN wrongdoing))(VP (VBN brought)(PP (IN against)(NP (DT a)(NN person))))))))# 
107234230	accusation	formal	charge	 (S1 (NP (NP (DT a)(JJ formal)(NN charge))(PP (IN of)(NP (NP (NN wrongdoing))(VP (VBN brought)(PP (IN against)(NP (DT a)(NN person))))))))# 
107234657	recrimination	mutual	accusations	 (S1 (NP (JJ mutual)(NNS accusations)))# 
107234735	recital	detailed	statement	 (S1 (NP (NP (DT a)(JJ detailed)(NN statement))(VP (VBG giving)(NP (NNS facts)(CC and)(NNS figures)))))# 
107235335	indictment	formal	document	 (S1 (NP (NP (DT a)(JJ formal)(NN document))(VP (VBN written)(PP (IN for)(NP (NP (DT a)(VBG prosecuting)(NN attorney))(VP (VBG charging)(NP (NP (DT a)(NN person))(PP (IN with)(NP (DT some)(NN offense))))))))))# 
107235790	impeachment	formal	document	 (S1 (NP (NP (DT a)(JJ formal)(NN document))(VP (VBG charging)(NP (DT a)(JJ public)(NN official))(PP (IN with)(NP (NP (NN misconduct))(PP (IN in)(NP (NN office))))))))# 
107235936	arraignment	legal	document	 (S1 (NP (NP (DT a)(JJ legal)(NN document))(VP (VBG calling)(NP (NP (NN someone))(SBAR (S (VP (TO to)(VP (VB court)(S (VP (TO to)(VP (VB answer)(NP (DT an)(NN indictment)))))))))))))# 
107236957	imprecation	slanderous	accusation	 (S1 (NP (DT a)(JJ slanderous)(NN accusation)))# 
107237561	information	formal	accusation	 (S1 (NP (NP (JJ formal)(NN accusation))(PP (IN of)(NP (DT a)(NN crime)))))# 
107242324	declamation	vehement	oratory	 (S1 (NP (JJ vehement)(NN oratory)))# 
107243565	valediction	farewell	oration	 (S1 (NP (NP (DT a)(JJ farewell)(NN oration))(PRN (-LRB- -LRB-)(ADVP (RB especially))(NP (NP (CD one))(VP (VBN delivered)(PP (IN during)(NP (NN graduation)(NNS exercises)))(PP (IN by)(NP (NP (DT an)(JJ outstanding)(NN member))(PP (IN of)(NP (DT a)(VBG gra
107243565	valedictory	farewell	oration	 (S1 (NP (NP (DT a)(JJ farewell)(NN oration))(PRN (-LRB- -LRB-)(ADVP (RB especially))(NP (NP (CD one))(VP (VBN delivered)(PP (IN during)(NP (NN graduation)(NNS exercises)))(PP (IN by)(NP (NP (DT an)(JJ outstanding)(NN member))(PP (IN of)(NP (DT a)(VBG gra
107246036	exhortation	earnest	attempt	 (S1 (NP (NP (DT an)(JJ earnest)(NN attempt))(PP (IN at)(NP (NN persuasion)))))# 
107246036	incitement	earnest	attempt	 (S1 (NP (NP (DT an)(JJ earnest)(NN attempt))(PP (IN at)(NP (NN persuasion)))))# 
107247602	sensationalism	subject	matter	 (S1 (NP (NP (JJ subject)(NN matter))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN calculated)(S (VP (TO to)(VP (VB excite)(CC and)(VB please)(NP (JJ vulgar)(NNS tastes)))))))))))# 
107247803	shocker	sensational	message	 (S1 (NP (NP (DT a)(JJ sensational)(NN message))(PRN (-LRB- -LRB-)(PP (IN in)(NP (NP (DT a)(NN film)(CC or)(NN play))(CC or)(NP (NN novel))))(-RRB- -RRB-))))# 
107248060	blurb	promotional	statement	 (S1 (NP (NP (DT a)(JJ promotional)(NN statement))(PRN (-LRB- -LRB-)(SBAR (IN as)(S (VP (VBN found)(PP (IN on)(NP (NP (DT the)(NN dust)(NNS jackets))(PP (IN of)(NP (NNS books))))))))(-RRB- -RRB-))))# 
107248060	endorsement	promotional	statement	 (S1 (NP (NP (DT a)(JJ promotional)(NN statement))(PRN (-LRB- -LRB-)(SBAR (IN as)(S (VP (VBN found)(PP (IN on)(NP (NP (DT the)(NN dust)(NNS jackets))(PP (IN of)(NP (NNS books))))))))(-RRB- -RRB-))))# 
107248060	indorsement	promotional	statement	 (S1 (NP (NP (DT a)(JJ promotional)(NN statement))(PRN (-LRB- -LRB-)(SBAR (IN as)(S (VP (VBN found)(PP (IN on)(NP (NP (DT the)(NN dust)(NNS jackets))(PP (IN of)(NP (NNS books))))))))(-RRB- -RRB-))))# 
107248801	ad	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107248801	advert	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107248801	advertisement	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107248801	advertising	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107248801	advertizement	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107248801	advertizing	public	promotion	 (S1 (NP (NP (DT a)(JJ public)(NN promotion))(PP (IN of)(NP (DT some)(NN product)(CC or)(NN service)))))# 
107251619	abetment	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG urging)(PRT (RP on)))))))# 
107251619	abettal	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG urging)(PRT (RP on)))))))# 
107251619	instigation	verbal	act	 (S1 (NP (NP (DT the)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG urging)(PRT (RP on)))))))# 
107252764	incitement	needed	encouragement	 (S1 (NP (JJ needed)(NN encouragement)))# 
107252764	provocation	needed	encouragement	 (S1 (NP (JJ needed)(NN encouragement)))# 
107255027	surrender	verbal	act	 (S1 (NP (NP (DT a)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG admitting)(NP (NN defeat)))))))# 
107255027	yielding	verbal	act	 (S1 (NP (NP (DT a)(JJ verbal)(NN act))(PP (IN of)(S (VP (VBG admitting)(NP (NN defeat)))))))# 
107255299	interdiction	authoritative	prohibition	 (S1 (NP (JJ authoritative)(NN prohibition)))# 
107258964	republication	fresh	publication	 (S1 (NP (NP (DT a)(JJ fresh)(NN publication))(PRN (-LRB- -LRB-)(PP (IN as)(PP (IN of)(NP (DT a)(JJ literary)(NN work))))(-RRB- -RRB-))))# 
107259438	mearstone	old	term	 (S1 (NP (NP (DT an)(JJ old)(NN term))(PP (IN for)(NP (NP (DT a)(NN landmark))(SBAR (WHNP (WDT that))(S (VP (VBD consisted)(PP (IN of)(NP (NP (DT a)(NN pile))(PP (IN of)(NP (NP (NNS stones))(VP (VBN surmounted)(PP (IN by)(NP (DT an)(JJ upright)(NN slab)))
107259438	meerestone	old	term	 (S1 (NP (NP (DT an)(JJ old)(NN term))(PP (IN for)(NP (NP (DT a)(NN landmark))(SBAR (WHNP (WDT that))(S (VP (VBD consisted)(PP (IN of)(NP (NP (DT a)(NN pile))(PP (IN of)(NP (NP (NNS stones))(VP (VBN surmounted)(PP (IN by)(NP (DT an)(JJ upright)(NN slab)))
107259438	merestone	old	term	 (S1 (NP (NP (DT an)(JJ old)(NN term))(PP (IN for)(NP (NP (DT a)(NN landmark))(SBAR (WHNP (WDT that))(S (VP (VBD consisted)(PP (IN of)(NP (NP (DT a)(NN pile))(PP (IN of)(NP (NP (NNS stones))(VP (VBN surmounted)(PP (IN by)(NP (DT an)(JJ upright)(NN slab)))
107262354	drogue	funnel-shaped	device	 (S1 (NP (NP (DT a)(JJ funnel-shaped)(NN device))(VP (VBN towed)(PP (IN as)(NP (DT a)(NN target)))(PP (IN by)(NP (DT an)(NN airplane))))))# 
107263745	clutter	unwanted	echoes	 (S1 (NP (NP (JJ unwanted)(NNS echoes))(SBAR (WHNP (WDT that))(S (VP (VBP interfere)(PP (IN with)(NP (NP (DT the)(NN observation))(PP (IN of)(NP (NP (NNS signals))(PP (IN on)(NP (DT a)(NN radar)(NN screen))))))))))))# 
107267461	mace	ceremonial	staff	 (S1 (NP (NP (DT a)(JJ ceremonial)(NN staff))(VP (VBD carried)(PP (IN as)(NP (NP (DT a)(NN symbol))(PP (IN of)(NP (NN office)(CC or)(NN authority))))))))# 
107267702	bauble	mock	scepter	 (S1 (NP (NP (DT a)(JJ mock)(NN scepter))(VP (VBN carried)(PP (IN by)(NP (DT a)(NN court)(NN jester))))))# 
107268603	Emmy	annual	award	 (S1 (NP (NP (DT an)(JJ annual)(NN award))(PP (IN by)(NP (NP (DT the)(NNP Academy))(PP (IN of)(NP (NP (NNP Television)(NNPS Arts)(CC and)(NNPS Sciences))(PP (IN for)(NP (NP (ADJP (JJ outstanding))(NNS achievements))(PP (IN in)(NP (NN television)))))))))))
107268967	Oscar	annual	award	 (S1 (NP (NP (DT an)(JJ annual)(NN award))(PP (IN by)(NP (NP (DT the)(NNP Academy))(PP (IN of)(NP (NP (NP (NNP Motion)(NNP Picture))(NNPS Arts)(CC and)(NNPS Sciences))(PP (IN for)(NP (NP (NNS achievements))(PP (IN in)(NP (NP (NN motion)(NN picture)(NN pro
107269552	chevron	sleeve	badge	 (S1 (NP (NP (JJ V-shaped)(JJ sleeve)(NN badge))(VP (VBG indicating)(NP (JJ military)(NN rank)(CC and)(NN service)))))# 
107269552	stripe	sleeve	badge	 (S1 (NP (NP (JJ V-shaped)(JJ sleeve)(NN badge))(VP (VBG indicating)(NP (JJ military)(NN rank)(CC and)(NN service)))))# 
107269552	stripes	sleeve	badge	 (S1 (NP (NP (JJ V-shaped)(JJ sleeve)(NN badge))(VP (VBG indicating)(NP (JJ military)(NN rank)(CC and)(NN service)))))# 
107270893	watermark	distinguishing	mark	 (S1 (NP (NP (DT a)(JJ distinguishing)(NN mark))(VP (VBN impressed)(PP (IN on)(NP (NN paper)))(PP (IN during)(NP (NN manufacture))))))# 
107272545	paster	adhesive	label	 (S1 (NP (DT an)(JJ adhesive)(NN label)))# 
107272545	sticker	adhesive	label	 (S1 (NP (DT an)(JJ adhesive)(NN label)))# 
107275713	salaam	deep	bow	 (S1 (NP (DT a)(JJ deep)(NN bow)))# 
107279285	contact	communicative	interaction	 (S1 (NP (DT a)(JJ communicative)(NN interaction)))# 
107279285	touch	communicative	interaction	 (S1 (NP (DT a)(JJ communicative)(NN interaction)))# 
107280941	negation	negative	statement	 (S1 (NP (DT a)(JJ negative)(NN statement)))# 
107283473	nonevent	anticipated	event	 (S1 (NP (NP (DT an)(JJ anticipated)(NN event))(SBAR (WHNP (WDT that))(S (VP (VBZ turns)(PRT (RP out))(S (VP (TO to)(VP (AUX be)(ADJP (ADJP (ADVP (RB far)(RBR less))(JJ significant))(SBAR (IN than)(S (VP (AUX was)(VP (VBN expected))))))))))))))# 
107285036	avalanche	sudden	appearance	 (S1 (NP (NP (DT a)(JJ sudden)(NN appearance))(PP (IN of)(NP (NP (DT an)(JJ overwhelming)(NN number))(PP (IN of)(NP (NNS things)))))))# 
107286799	auspice	favorable	omen	 (S1 (NP (DT a)(JJ favorable)(NN omen)))# 
107286905	foreboding	unfavorable	omen	 (S1 (NP (DT an)(JJ unfavorable)(NN omen)))# 
107288024	taste	brief	experience	 (S1 (NP (NP (DT a)(JJ brief)(NN experience))(PP (IN of)(NP (NN something)))))# 
107288801	miracle	marvellous	event	 (S1 (NP (NP (DT a)(JJ marvellous)(NN event))(VP (VBG manifesting)(NP (NP (DT a)(JJ supernatural)(NN act))(PP (IN of)(NP (DT a)(NNP divine)(NN agent)))))))# 
107292273	endgame	final	stages	 (S1 (NP (NP (DT the)(JJ final)(NNS stages))(PP (IN of)(NP (NP (DT an)(JJ extended)(NN process))(PP (IN of)(NP (NN negotiation)))))))# 
107294260	corollary	practical	consequence	 (S1 (NP (NP (DT a)(JJ practical)(NN consequence))(SBAR (WHNP (WDT that))(S (VP (VBZ follows)(ADVP (RB naturally)))))))# 
107294699	sequella	secondary	consequence	 (S1 (NP (DT a)(JJ secondary)(NN consequence)))# 
107297376	avulsion	abrupt	change	 (S1 (NP (NP (DT an)(JJ abrupt)(NN change))(PP (IN in)(NP (NP (DT the)(NN course))(PP (IN of)(NP (NP (DT a)(NN stream))(SBAR (WHNP (WDT that))(S (VP (VBZ forms)(NP (NP (DT the)(NN boundary))(PP (IN between)(NP (NP (CD two)(NNS parcels))(PP (IN of)(NP (NP 
107298396	bombshell	shocking	surprise	 (S1 (NP (DT a)(JJ shocking)(NN surprise)))# 
107298396	thunderbolt	shocking	surprise	 (S1 (NP (DT a)(JJ shocking)(NN surprise)))# 
107298396	thunderclap	shocking	surprise	 (S1 (NP (DT a)(JJ shocking)(NN surprise)))# 
107301336	accident	unfortunate	mishap	 (S1 (NP (DT an)(JJ unfortunate)(NN mishap)))# 
107303988	grassfire	uncontrolled	fire	 (S1 (NP (NP (DT an)(JJ uncontrolled)(NN fire))(PP (IN in)(NP (DT a)(JJ grassy)(NN area)))))# 
107305098	pity	unfortunate	development	 (S1 (NP (DT an)(JJ unfortunate)(NN development)))# 
107305098	shame	unfortunate	development	 (S1 (NP (DT an)(JJ unfortunate)(NN development)))# 
107305438	convulsion	physical	disturbance	 (S1 (NP (NP (DT a)(JJ physical)(NN disturbance))(PP (JJ such)(IN as)(NP (DT an)(NN earthquake)(CC or)(NN upheaval)))))# 
107306252	outrage	disgraceful	event	 (S1 (NP (DT a)(JJ disgraceful)(NN event)))# 
107306252	scandal	disgraceful	event	 (S1 (NP (DT a)(JJ disgraceful)(NN event)))# 
